,id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,cod_sent,observa,bicisenda,lado_ciclo,recorrid_x,anio_construccion,tooltip_bi,red_jerarq,red_tp,COMUNA,COM_PAR,COM_IMPAR,BARRIO,BARRIO_PAR,BARRIO_IMP,geometry
842,14064,9010,INDEPENDENCIA AV.,2302,2400,2301,2399,,AV. INDEPENDENCIA,AVENIDA,98.98,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.39896583864911 -34.6185378280659, -58.39924582579084 -34.61855262346755, -58.40004216963128 -34.618602476232226))"
843,14079,4079,DOBLAS,102,200,101,199,TORINO,DOBLAS,CALLE,123.76,DECRECIENTE,-1,correción numeración 16-1,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.43149450778304 -34.61756873205811, -58.43130727835835 -34.61867355607542))"
844,14082,9010,INDEPENDENCIA AV.,2402,2500,2401,2499,,AV. INDEPENDENCIA,AVENIDA,86.58,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40004216963128 -34.618602476232226, -58.4002968567886 -34.618618382874274, -58.40098306078511 -34.61866627113315))"
845,14099,3258,CHIVILCOY,1652,1700,1651,1699,,CHIVILCOY,CALLE,68.77,DECRECIENTE,-1,,Ciclovías,,,2013.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,10,10,10,FLORESTA,FLORESTA,FLORESTA,"MULTILINESTRING ((-58.49397359385869 -34.618755163508496, -58.494515287814366 -34.61832657006671))"
846,14100,9010,INDEPENDENCIA AV.,2502,2600,2501,2599,,AV. INDEPENDENCIA,AVENIDA,116.56,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40098306078511 -34.61866627113315, -58.40224942263568 -34.61875472943642))"
847,14132,3122,"CEVALLOS, Virrey",802,900,801,899,ZEBALLOS - CEVALLOS,VIRREY CEVALLOS,CALLE,97.23,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.38896772598239 -34.6179961532083, -58.388917027762695 -34.618871555531285))"
848,14153,7065,"GONZALEZ, ELPIDIO",4202,4300,4201,4299,INDIO,ELPIDIO GONZALEZ,CALLE,113.14,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.496526348831864 -34.618241389955905, -58.49739594037219 -34.618964750547164))"
849,14193,21045,TREINTA Y TRES ORIENTALES,402,500,401,499,TREINTA Y TRES,TREINTA Y TRES ORIENTALES,CALLE,131.04,CRECIENTE,1,corrección numeración 17-1,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42438388728746 -34.6179351263028, -58.42437271381152 -34.61814864653248, -58.42427881646984 -34.61911306510974))"
850,14203,9010,INDEPENDENCIA AV.,2702,2800,2701,2799,,AV. INDEPENDENCIA,AVENIDA,143.89,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40351561970376 -34.61883916037963, -58.40503780703846 -34.61915342182773))"
851,14214,13069,MENDEZ DE ANDES,1702,1800,1701,1799,,MENDEZ DE ANDES,CALLE,123.13050530997842,DECRECIENTE,-1,corrección numeración 16-1,Ciclovías Proyectadas,"Por calzada paralela y adyacente a la vereda noroeste, en doble sentido de circulación",,3119555813022019.0,Ciclovía proyectada,VÍA LOCAL,,7,7,7,FLORES,FLORES,FLORES,"MULTILINESTRING ((-58.457225117765425 -34.61868950149222, -58.458400111249745 -34.61922646242488))"
852,14229,3107,FRAY CAYETANO RODRIGUEZ,1002,1116,1001,1099,,FRAY CAYETANO RODRIGUEZ,CALLE,126.83,DECRECIENTE,-1,,Ciclovías,"Por calzada paralela y adyacente a la vereda noreste, en doble sentido de circulación",,3.119555813022019e+19,Ciclovía,VÍA LOCAL,,7,7,7,FLORES,FLORES,FLORES,"MULTILINESTRING ((-58.46780846759825 -34.61928126692981, -58.468425821111076 -34.61825820164045))"
853,14272,19046,RIVADAVIA AV.,5102,5200,5101,5199,PRIMERA JUNTA (parcial),AV. RIVADAVIA,AVENIDA,131.92,CRECIENTE,1,corrección numeración 7-2,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.437747876235484 -34.61887233110452, -58.43901507936517 -34.619434920845286))"
854,14275,9010,INDEPENDENCIA AV.,2802,2900,2801,2899,,AV. INDEPENDENCIA,AVENIDA,127.79,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40503780703846 -34.61915342182773, -58.40638983145502 -34.61943202119383))"
855,14276,4014,DEAN FUNES,692,800,701,799,,DEAN FUNES,CALLE,81.23,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.40647312766752 -34.61870303702262, -58.40638983145502 -34.61943202119383))"
856,14299,4072,"DIAZ, CESAR, GRAL.",3602,3700,3601,3699,SAN JULIAN,GRAL. CESAR DIAZ,CALLE,98.25,DECRECIENTE,-1,,Ciclovías,Calzada paralela y adyacente a la vereda noroeste - Res. 40/SECTRANS/18 en BO 5314 del 14/02/2018,,2019.0,Ciclovía,VÍA LOCAL,,11,11,11,VILLA SANTA RITA,VILLA SANTA RITA,VILLA SANTA RITA,"MULTILINESTRING ((-58.48685848306982 -34.618896746785815, -58.486984074707806 -34.619003906894605, -58.48760292119808 -34.61953358044929))"
857,14316,20089,SENILLOSA,202,300,201,299,CORTINA,SENILLOSA,CALLE,128.15,CRECIENTE,1,correción numeración 16-1,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.429960769499 -34.618483545271985, -58.42976326790262 -34.61944526359076, -58.429729378157 -34.61962279165884))"
858,14326,13076,MEXICO,3302,3400,3301,3399,,MEXICO,CALLE,122.63,DECRECIENTE,-1,,Ciclovías,,,2015.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41264444332856 -34.61939351061508, -58.413941217598506 -34.619662989142654))"
859,14341,9010,INDEPENDENCIA AV.,2902,3000,2901,2999,,AV. INDEPENDENCIA,AVENIDA,131.67,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40638983145502 -34.61943202119383, -58.40778291836478 -34.619719075068346))"
860,14348,8032,"HUGO, VICTOR",2402,2500,2401,2499,,VICTOR HUGO,CALLE,117.52,CRECIENTE,1,,Ciclovías Proyectadas,Calzada paralela y adyacente a la vereda suroeste,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,VILLA REAL,VILLA REAL,VILLA REAL,"MULTILINESTRING ((-58.52400203059787 -34.619728647628875, -58.52494628598278 -34.6190125316139))"
861,14368,3028,"CALVO, CARLOS",1032,1070,1031,1069,EUROPA,CARLOS CALVO,CALLE,38.8,CRECIENTE,1,,Ciclovías,Mano derecha,Calle,2010672.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.380618636157685 -34.6197589001646, -58.381041666429574 -34.61975651006233))"
862,14371,3028,"CALVO, CARLOS",902,1000,901,999,EUROPA,CARLOS CALVO,CALLE,134.14,CRECIENTE,1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.378698512840636 -34.61973117487587, -58.378941202982304 -34.61973254014112, -58.37992735834793 -34.61976173957354, -58.38016050994439 -34.61976105361585))"
863,14373,3028,"CALVO, CARLOS",1102,1200,1101,1199,EUROPA,CARLOS CALVO,CALLE,140.74,CRECIENTE,1,,Ciclovías,Mano derecha,Calle,2010672.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.38144604114449 -34.619754176400136, -58.38168839328989 -34.619752859885025, -58.382794081124985 -34.61976458063258, -58.38298055138298 -34.61976392889251))"
864,14384,3028,"CALVO, CARLOS",1202,1300,1201,1299,EUROPA,CARLOS CALVO,CALLE,125.53,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.38298055138298 -34.61976392889251, -58.38315185874564 -34.61976326690621, -58.38414968279616 -34.61979617231157, -58.38434824149469 -34.61980383628213))"
865,14394,7094,GUAYAQUIL,102,200,101,199,,GUAYAQUIL,CALLE,147.11,CRECIENTE,1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.429729378157 -34.61962279165884, -58.43131032071288 -34.619846881187975))"
866,14395,4079,DOBLAS,202,300,201,299,TORINO,DOBLAS,CALLE,128.32,DECRECIENTE,-1,correción numeración 16-1,Ciclovías mano única,,,2014.0,Ciclovía mano única,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.43154407668187 -34.618706435255866, -58.431349410093745 -34.61965202989229, -58.43131032071288 -34.619846881187975))"
867,14430,3028,"CALVO, CARLOS",1402,1500,1401,1499,EUROPA,CARLOS CALVO,CALLE,136.67,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.38583653065705 -34.61986972078144, -58.386026738110225 -34.61988110915569, -58.38718349100828 -34.619945710412, -58.38732301490382 -34.61995579750926))"
868,14443,9010,INDEPENDENCIA AV.,3002,3100,3001,3099,,AV. INDEPENDENCIA,AVENIDA,139.1,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.40778291836478 -34.619719075068346, -58.40925454503733 -34.6200223452255))"
869,14446,3258,CHIVILCOY,1502,1600,1501,1599,,CHIVILCOY,CALLE,136.95,DECRECIENTE,-1,,Ciclovías,,,2013.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,10,10,10,FLORESTA,FLORESTA,FLORESTA,"MULTILINESTRING ((-58.49236389416634 -34.62003254518123, -58.49331215934307 -34.61927850351149, -58.49344041034247 -34.61917706219036))"
870,14472,3028,"CALVO, CARLOS",1602,1700,1601,1699,EUROPA,CARLOS CALVO,CALLE,124.92,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.38884143804591 -34.62005152362586, -58.39019964104555 -34.620136078468235))"
871,14497,3028,"CALVO, CARLOS",1702,1800,1701,1799,EUROPA,CARLOS CALVO,CALLE,131.16,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.39019964104555 -34.620136078468235, -58.39041148515484 -34.62014930397741, -58.3913130389996 -34.620203501938875, -58.39162590750209 -34.62022340471039))"
872,14515,9010,INDEPENDENCIA AV.,3152,3200,3151,3199,,AV. INDEPENDENCIA,AVENIDA,69.04,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,,SAN CRISTOBAL,BALVANERA,"MULTILINESTRING ((-58.41008149868843 -34.62019271084644, -58.41052159373332 -34.62028339609677, -58.41081425817176 -34.6203351427076))"
873,14520,21045,TREINTA Y TRES ORIENTALES,502,600,501,599,TREINTA Y TRES,TREINTA Y TRES ORIENTALES,CALLE,137.21,CRECIENTE,1,corrección numeración 17-1,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42427881646984 -34.61911306510974, -58.42415880943454 -34.62034592904788))"
874,14529,19046,RIVADAVIA AV.,5302,5390,5301,5389,PRIMERA JUNTA (parcial),AV. RIVADAVIA,AVENIDA,99.81,CRECIENTE,1,corrección numeración 10-2,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.440251892256235 -34.61998397034411, -58.441210963782666 -34.62040929380675))"
875,14556,1149,AZOPARDO,1002,1100,1001,1099,,AZOPARDO,CALLE,131.07,DECRECIENTE,-1,,Ciclovías,Mano izquierda,Calle,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN TELMO,SAN TELMO,SAN TELMO,"MULTILINESTRING ((-58.367161229864415 -34.61930818649641, -58.36702723950308 -34.62048450311954))"
876,14561,8032,"HUGO, VICTOR",2302,2350,2301,2349,,VICTOR HUGO,CALLE,63.71,CRECIENTE,1,,Ciclovías Proyectadas,Calzada paralela y adyacente a la vereda suroeste,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,VILLA REAL,VILLA REAL,VILLA REAL,"MULTILINESTRING ((-58.522965893199384 -34.62051381614579, -58.52309658217392 -34.620414877730035, -58.523478004678786 -34.62012581345756))"
877,14587,3028,"CALVO, CARLOS",2002,2100,2001,2099,EUROPA,CARLOS CALVO,CALLE,120.44,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.3944988579342 -34.62054492184616, -58.395808265065234 -34.62062734443633))"
878,14588,19035,RINCON,902,1000,901,999,,RINCON,CALLE,118.72,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.395928300929576 -34.61956183463126, -58.39591782883968 -34.61966028073997, -58.395808265065234 -34.62062734443633))"
879,14619,9010,INDEPENDENCIA AV.,3302,3400,3301,3399,,AV. INDEPENDENCIA,AVENIDA,117.98,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.412546232728296 -34.620641231384425, -58.41382582822736 -34.62075077244928))"
880,14671,3028,"CALVO, CARLOS",2302,2400,2301,2399,EUROPA,CARLOS CALVO,CALLE,122.62,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.3984991446143 -34.62080479153951, -58.3998305233568 -34.62090619693641))"
881,14689,3028,"CALVO, CARLOS",2402,2500,2401,2499,EUROPA,CARLOS CALVO,CALLE,87.0,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.3998305233568 -34.62090619693641, -58.40077518240158 -34.620978164502695))"
882,14693,4072,"DIAZ, CESAR, GRAL.",3802,3900,3801,3899,SAN JULIAN,GRAL. CESAR DIAZ,CALLE,130.74,DECRECIENTE,-1,,Ciclovías,Calzada paralela y adyacente a la vereda noroeste - Res. 40/SECTRANS/18 en BO 5314 del 14/02/2018,,2019.0,Ciclovía,VÍA LOCAL,,10,10,10,FLORESTA,FLORESTA,FLORESTA,"MULTILINESTRING ((-58.48833654893231 -34.62015963694038, -58.48847680002231 -34.620279257420144, -58.489330839639756 -34.62100422779585))"
883,14707,3028,"CALVO, CARLOS",2502,2600,2501,2599,EUROPA,CARLOS CALVO,CALLE,91.47,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.40077518240158 -34.620978164502695, -58.40176831135222 -34.62105374080399))"
884,14717,9010,INDEPENDENCIA AV.,3602,3700,3601,3699,,AV. INDEPENDENCIA,AVENIDA,143.25,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.416511867917 -34.62097613070973, -58.4180675591568 -34.62109150758001))"
885,14727,8032,"HUGO, VICTOR",2232,2300,2201,2299,,VICTOR HUGO,CALLE,98.65,CRECIENTE,1,,Ciclovías Proyectadas,Calzada paralela y adyacente a la vereda suroeste,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,VILLA REAL,VILLA REAL,VILLA REAL,"MULTILINESTRING ((-58.52217409194759 -34.621115757328326, -58.52228749879458 -34.62102922264136, -58.52284542066561 -34.62060500286209, -58.522965893199384 -34.62051381614579))"
886,14732,3028,"CALVO, CARLOS",2602,2700,2601,2699,EUROPA,CARLOS CALVO,CALLE,95.45,CRECIENTE,1,,Ciclovías,,,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,"MULTILINESTRING ((-58.40176831135222 -34.62105374080399, -58.402804714264654 -34.62113271080975))"
887,14745,9010,INDEPENDENCIA AV.,3702,3800,3701,3799,,AV. INDEPENDENCIA,AVENIDA,125.25,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.4180675591568 -34.62109150758001, -58.41942784485358 -34.62119242812112))"
888,14774,9010,INDEPENDENCIA AV.,3902,3926,3901,3925,,AV. INDEPENDENCIA,AVENIDA,43.77,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.42049927811446 -34.62127104912403, -58.420974942414 -34.62130375068955))"
889,14791,9010,INDEPENDENCIA AV.,3928,3950,3927,3947,,AV. INDEPENDENCIA,AVENIDA,43.81,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.420974942414 -34.62130375068955, -58.4214507764364 -34.6213384927364))"
890,14799,9010,INDEPENDENCIA AV.,3952,4000,3949,3999,,AV. INDEPENDENCIA,AVENIDA,70.3,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.4214507764364 -34.6213384927364, -58.42221453167855 -34.62139269666778))"
891,14833,9010,INDEPENDENCIA AV.,4002,4100,4001,4079,,AV. INDEPENDENCIA,AVENIDA,138.73,CRECIENTE,1,corrección numeración 28-1,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.42221453167855 -34.62139269666778, -58.423522697008174 -34.62148545529217, -58.42372083121156 -34.62150629463425))"
892,14852,1149,AZOPARDO,1102,1200,1101,1199,,AZOPARDO,CALLE,122.36,DECRECIENTE,-1,,Ciclovías,Mano izquierda,Calle,2010.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN TELMO,SAN TELMO,SAN TELMO,"MULTILINESTRING ((-58.36702723950308 -34.62048450311954, -58.366902110018565 -34.62158258603167))"
893,14859,9010,INDEPENDENCIA AV.,4118,4200,4101,4199,,AV. INDEPENDENCIA,AVENIDA,104.37,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.42404256528625 -34.62154006097126, -58.4242901907801 -34.6215661266353, -58.42516525594353 -34.62169274286432))"
894,14874,3258,CHIVILCOY,1302,1400,1301,1399,,CHIVILCOY,CALLE,135.72,DECRECIENTE,-1,,Ciclovías,,,2013.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,10,10,10,FLORESTA,FLORESTA,FLORESTA,"MULTILINESTRING ((-58.49021139093415 -34.621740665266536, -58.490308819772714 -34.621663600560936, -58.49115399017335 -34.620994529244285, -58.491280032003786 -34.62089428792371))"
895,14893,13069,MENDEZ DE ANDES,2202,2300,2201,2299,,MENDEZ DE ANDES,CALLE,96.7,DECRECIENTE,-1,,Ciclovías Proyectadas,"Por calzada paralela y adyacente a la vereda noroeste, en doble sentido de circulación",,3119555813022019.0,Ciclovía proyectada,VÍA LOCAL,,7,7,7,FLORES,FLORES,FLORES,"MULTILINESTRING ((-58.46317997106411 -34.62141644664448, -58.46411004196819 -34.6218270123156))"
896,14900,7077,GRANADEROS,502,600,501,599,,GRANADEROS,CALLE,101.01,CRECIENTE,1,,Ciclovías Proyectadas,"Por calzada paralela y adyacente a la vereda suroeste, en doble sentido de circulación",,3119555813022019.0,Ciclovía proyectada,VÍA LOCAL,,7,7,7,FLORES,FLORES,FLORES,"MULTILINESTRING ((-58.46180028197454 -34.621832569232886, -58.46217571097728 -34.62109566301033, -58.46222469439517 -34.62099242276799))"
897,14928,9010,INDEPENDENCIA AV.,4202,4300,4201,4299,,AV. INDEPENDENCIA,AVENIDA,135.15,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.42516525594353 -34.62169274286432, -58.42661683251189 -34.621902697544414))"
898,14970,9010,INDEPENDENCIA AV.,4302,4400,4301,4399,,AV. INDEPENDENCIA,AVENIDA,109.88,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,,BOEDO,ALMAGRO,"MULTILINESTRING ((-58.42661683251189 -34.621902697544414, -58.427797026441795 -34.622073471294854))"
899,14973,12114,LINIERS VIRREY,802,900,801,899,LINIERS,VIRREY LINIERS,CALLE,148.55,DECRECIENTE,-1,corrección numeración 17-1,Ciclovías,Mano izquierda,Calle,2010.0,Ciclovía,VÍA LOCAL,,5,5,5,BOEDO,BOEDO,BOEDO,"MULTILINESTRING ((-58.41382582822736 -34.62075077244928, -58.41368507396358 -34.62208474522365))"
900,14985,21004,TACUARI,1102,1200,1101,1199,,TACUARI,CALLE,135.6,CRECIENTE,1,,Ciclovías,,,2016.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,CONSTITUCION,CONSTITUCION,CONSTITUCION,"MULTILINESTRING ((-58.37866770402339 -34.620878350156666, -58.37865871377688 -34.6210072890908, -58.37862959927423 -34.62191108220793, -58.378620462793045 -34.622099951283644))"
901,15002,3258,CHIVILCOY,1252,1300,1251,1299,,CHIVILCOY,CALLE,69.84,DECRECIENTE,-1,,Ciclovías,,,2013.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,10,10,10,FLORESTA,FLORESTA,FLORESTA,"MULTILINESTRING ((-58.489661221239885 -34.622175931419044, -58.49021139093415 -34.621740665266536))"
902,15066,21045,TREINTA Y TRES ORIENTALES,702,760,701,755,TREINTA Y TRES,TREINTA Y TRES ORIENTALES,CALLE,100.41,CRECIENTE,1,corrección numeración 17-1,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,BOEDO,BOEDO,BOEDO,"MULTILINESTRING ((-58.42372083121156 -34.62150629463425, -58.42358759729528 -34.62240464225667))"
903,15096,1033,"ALBERDI, JUAN BAUTISTA AV.",102,200,101,199,PROVINCIAS UNIDAS,AV.JUAN BAUTISTA ALBERDI,AVENIDA,145.79,CRECIENTE,1,,Carriles Preferenciales,,,,Carril preferencial,VÍA DISTRIBUIDORA PRINCIPAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.42919937233927 -34.62229711345349, -58.43076076201792 -34.62254423299351))"
