centroide,cantidad_ciclistas,año,turno,barrios
429,54,2017-01-01,tarde,RECOLETA
429,42,2018-01-01,mañana,RECOLETA
429,50,2018-01-01,tarde,RECOLETA
460,48,2013-01-01,mañana,RECOLETA
460,50,2013-01-01,tarde,RECOLETA
460,144,2014-01-01,mañana,RECOLETA
460,136,2014-01-01,tarde,RECOLETA
460,151,2015-01-01,mañana,RECOLETA
460,165,2015-01-01,tarde,RECOLETA
460,100,2016-01-01,mañana,RECOLETA
460,137,2016-01-01,tarde,RECOLETA
460,117,2017-01-01,mañana,RECOLETA
460,154,2017-01-01,tarde,RECOLETA
461,39,2013-01-01,mañana,RECOLETA
461,76,2013-01-01,tarde,RECOLETA
461,61,2014-01-01,mañana,RECOLETA
461,59,2014-01-01,tarde,RECOLETA
461,46,2015-01-01,mañana,RECOLETA
461,81,2015-01-01,tarde,RECOLETA
461,24,2016-01-01,mañana,RECOLETA
461,34,2016-01-01,tarde,RECOLETA
461,32,2017-01-01,mañana,RECOLETA
461,76,2017-01-01,tarde,RECOLETA
461,54,2018-01-01,mañana,RECOLETA
461,42,2018-01-01,tarde,RECOLETA
462,89,2013-01-01,mañana,RECOLETA
462,109,2013-01-01,tarde,RECOLETA
462,79,2014-01-01,mañana,RECOLETA
462,123,2014-01-01,tarde,RECOLETA
462,61,2015-01-01,mañana,RECOLETA
462,150,2015-01-01,tarde,RECOLETA
462,33,2016-01-01,mañana,RECOLETA
462,92,2016-01-01,tarde,RECOLETA
462,47,2017-01-01,mañana,RECOLETA
462,147,2017-01-01,tarde,RECOLETA
462,79,2018-01-01,mañana,RECOLETA
462,154,2018-01-01,tarde,RECOLETA
475,13,2013-01-01,mañana,RECOLETA
475,7,2013-01-01,tarde,RECOLETA
475,13,2014-01-01,mañana,RECOLETA
475,15,2014-01-01,tarde,RECOLETA
475,9,2015-01-01,mañana,RECOLETA
475,15,2015-01-01,tarde,RECOLETA
475,13,2016-01-01,mañana,RECOLETA
475,12,2016-01-01,tarde,RECOLETA
475,9,2017-01-01,mañana,RECOLETA
475,6,2017-01-01,tarde,RECOLETA
475,18,2018-01-01,mañana,RECOLETA
475,13,2018-01-01,tarde,RECOLETA
470,18,2013-01-01,mañana,RECOLETA
470,24,2013-01-01,tarde,RECOLETA
470,9,2014-01-01,mañana,RECOLETA
470,17,2014-01-01,tarde,RECOLETA
470,17,2015-01-01,mañana,RECOLETA
470,6,2015-01-01,tarde,RECOLETA
470,0,2016-01-01,mañana,RECOLETA
470,18,2016-01-01,tarde,RECOLETA
470,9,2017-01-01,mañana,RECOLETA
470,17,2017-01-01,tarde,RECOLETA
471,9,2013-01-01,mañana,RECOLETA
471,13,2013-01-01,tarde,RECOLETA
471,9,2014-01-01,mañana,RECOLETA
471,15,2014-01-01,tarde,RECOLETA
471,12,2015-01-01,mañana,RECOLETA
471,5,2015-01-01,tarde,RECOLETA
471,0,2016-01-01,mañana,RECOLETA
471,16,2016-01-01,tarde,RECOLETA
471,3,2017-01-01,mañana,RECOLETA
471,19,2017-01-01,tarde,RECOLETA
471,14,2018-01-01,mañana,RECOLETA
471,20,2018-01-01,tarde,RECOLETA
473,29,2013-01-01,mañana,RECOLETA
473,38,2013-01-01,tarde,RECOLETA
473,31,2014-01-01,mañana,RECOLETA
473,21,2014-01-01,tarde,RECOLETA
473,17,2015-01-01,mañana,RECOLETA
473,19,2015-01-01,tarde,RECOLETA
473,0,2016-01-01,mañana,RECOLETA
473,19,2016-01-01,tarde,RECOLETA
473,30,2017-01-01,mañana,RECOLETA
473,27,2017-01-01,tarde,RECOLETA
473,44,2018-01-01,mañana,RECOLETA
473,55,2018-01-01,tarde,RECOLETA
474,8,2013-01-01,mañana,RECOLETA
474,16,2013-01-01,tarde,RECOLETA
474,11,2014-01-01,mañana,RECOLETA
474,11,2014-01-01,tarde,RECOLETA
474,7,2015-01-01,mañana,RECOLETA
474,6,2015-01-01,tarde,RECOLETA
474,0,2016-01-01,mañana,RECOLETA
474,11,2016-01-01,tarde,RECOLETA
474,7,2017-01-01,mañana,RECOLETA
474,18,2017-01-01,tarde,RECOLETA
498,5,2013-01-01,mañana,
498,9,2013-01-01,tarde,
498,8,2014-01-01,mañana,
498,11,2014-01-01,tarde,
498,5,2015-01-01,mañana,
498,14,2015-01-01,tarde,
498,0,2016-01-01,mañana,
498,3,2016-01-01,tarde,
498,51,2017-01-01,mañana,
498,7,2017-01-01,tarde,
498,206,2018-01-01,mañana,
498,84,2018-01-01,tarde,
458,59,2013-01-01,mañana,RECOLETA
458,104,2013-01-01,tarde,RECOLETA
458,96,2014-01-01,mañana,RECOLETA
458,147,2014-01-01,tarde,RECOLETA
458,135,2015-01-01,mañana,RECOLETA
458,131,2015-01-01,tarde,RECOLETA
458,0,2016-01-01,mañana,RECOLETA
458,0,2016-01-01,tarde,RECOLETA
458,114,2017-01-01,mañana,RECOLETA
458,139,2017-01-01,tarde,RECOLETA
238,86,2013-01-01,mañana,SAN NICOLAS
238,112,2013-01-01,tarde,SAN NICOLAS
238,122,2014-01-01,mañana,SAN NICOLAS
238,127,2014-01-01,tarde,SAN NICOLAS
238,106,2015-01-01,mañana,SAN NICOLAS
238,202,2015-01-01,tarde,SAN NICOLAS
238,123,2016-01-01,mañana,SAN NICOLAS
238,89,2016-01-01,tarde,SAN NICOLAS
238,146,2017-01-01,mañana,SAN NICOLAS
238,54,2017-01-01,tarde,SAN NICOLAS
433,16,2013-01-01,mañana,RECOLETA
433,40,2013-01-01,tarde,RECOLETA
433,31,2014-01-01,mañana,RECOLETA
433,31,2014-01-01,tarde,RECOLETA
433,33,2015-01-01,mañana,RECOLETA
433,44,2015-01-01,tarde,RECOLETA
433,26,2016-01-01,mañana,RECOLETA
433,34,2016-01-01,tarde,RECOLETA
433,31,2017-01-01,mañana,RECOLETA
433,29,2017-01-01,tarde,RECOLETA
459,116,2013-01-01,mañana,RECOLETA
459,60,2013-01-01,tarde,RECOLETA
459,121,2014-01-01,mañana,RECOLETA
459,94,2014-01-01,tarde,RECOLETA
459,150,2015-01-01,mañana,RECOLETA
459,116,2015-01-01,tarde,RECOLETA
459,96,2016-01-01,mañana,RECOLETA
459,108,2016-01-01,tarde,RECOLETA
459,179,2017-01-01,mañana,RECOLETA
459,70,2017-01-01,tarde,RECOLETA
441,30,2013-01-01,mañana,RECOLETA
441,22,2013-01-01,tarde,RECOLETA
441,25,2014-01-01,mañana,RECOLETA
441,39,2014-01-01,tarde,RECOLETA
441,51,2015-01-01,mañana,RECOLETA
441,28,2015-01-01,tarde,RECOLETA
441,21,2016-01-01,mañana,RECOLETA
441,51,2016-01-01,tarde,RECOLETA
441,42,2017-01-01,mañana,RECOLETA
441,24,2017-01-01,tarde,RECOLETA
441,46,2018-01-01,mañana,RECOLETA
441,54,2018-01-01,tarde,RECOLETA
442,13,2013-01-01,mañana,RECOLETA
442,18,2013-01-01,tarde,RECOLETA
442,15,2014-01-01,mañana,RECOLETA
442,15,2014-01-01,tarde,RECOLETA
442,13,2015-01-01,mañana,RECOLETA
442,9,2015-01-01,tarde,RECOLETA
442,11,2016-01-01,mañana,RECOLETA
442,14,2016-01-01,tarde,RECOLETA
442,7,2017-01-01,mañana,RECOLETA
442,19,2017-01-01,tarde,RECOLETA
472,3,2013-01-01,mañana,RECOLETA
472,6,2013-01-01,tarde,RECOLETA
472,6,2014-01-01,mañana,RECOLETA
472,6,2014-01-01,tarde,RECOLETA
472,4,2015-01-01,mañana,RECOLETA
472,0,2015-01-01,tarde,RECOLETA
472,1,2016-01-01,mañana,RECOLETA
472,5,2016-01-01,tarde,RECOLETA
472,1,2017-01-01,mañana,RECOLETA
472,6,2017-01-01,tarde,RECOLETA
472,7,2018-01-01,mañana,RECOLETA
472,5,2018-01-01,tarde,RECOLETA
438,15,2013-01-01,mañana,RECOLETA
438,27,2013-01-01,tarde,RECOLETA
438,22,2014-01-01,mañana,RECOLETA
438,33,2014-01-01,tarde,RECOLETA
438,17,2015-01-01,mañana,RECOLETA
438,22,2015-01-01,tarde,RECOLETA
438,29,2016-01-01,mañana,RECOLETA
438,40,2016-01-01,tarde,RECOLETA
438,27,2017-01-01,mañana,RECOLETA
438,40,2017-01-01,tarde,RECOLETA
438,39,2018-01-01,mañana,RECOLETA
438,45,2018-01-01,tarde,RECOLETA
444,8,2013-01-01,mañana,RECOLETA
444,18,2013-01-01,tarde,RECOLETA
444,14,2014-01-01,mañana,RECOLETA
444,14,2014-01-01,tarde,RECOLETA
444,8,2015-01-01,mañana,RECOLETA
444,29,2015-01-01,tarde,RECOLETA
444,5,2016-01-01,mañana,RECOLETA
444,18,2016-01-01,tarde,RECOLETA
444,14,2017-01-01,mañana,RECOLETA
444,40,2017-01-01,tarde,RECOLETA
445,7,2013-01-01,mañana,RECOLETA
445,20,2013-01-01,tarde,RECOLETA
445,6,2014-01-01,mañana,RECOLETA
445,21,2014-01-01,tarde,RECOLETA
445,17,2015-01-01,mañana,RECOLETA
445,27,2015-01-01,tarde,RECOLETA
445,6,2016-01-01,mañana,RECOLETA
445,41,2016-01-01,tarde,RECOLETA
445,13,2017-01-01,mañana,RECOLETA
445,33,2017-01-01,tarde,RECOLETA
456,29,2013-01-01,mañana,RECOLETA
456,75,2013-01-01,tarde,RECOLETA
456,46,2014-01-01,mañana,RECOLETA
456,57,2014-01-01,tarde,RECOLETA
456,47,2015-01-01,mañana,RECOLETA
456,74,2015-01-01,tarde,RECOLETA
456,44,2016-01-01,mañana,RECOLETA
456,109,2016-01-01,tarde,RECOLETA
456,49,2017-01-01,mañana,RECOLETA
456,65,2017-01-01,tarde,RECOLETA
456,97,2018-01-01,mañana,RECOLETA
456,64,2018-01-01,tarde,RECOLETA
455,77,2013-01-01,mañana,RECOLETA
455,136,2013-01-01,tarde,RECOLETA
455,98,2014-01-01,mañana,RECOLETA
455,155,2014-01-01,tarde,RECOLETA
455,84,2015-01-01,mañana,RECOLETA
455,166,2015-01-01,tarde,RECOLETA
455,66,2016-01-01,mañana,RECOLETA
455,170,2016-01-01,tarde,RECOLETA
455,89,2017-01-01,mañana,RECOLETA
455,199,2017-01-01,tarde,RECOLETA
443,12,2013-01-01,mañana,RECOLETA
443,14,2013-01-01,tarde,RECOLETA
443,14,2014-01-01,mañana,RECOLETA
443,28,2014-01-01,tarde,RECOLETA
443,10,2015-01-01,mañana,RECOLETA
443,24,2015-01-01,tarde,RECOLETA
443,13,2016-01-01,mañana,RECOLETA
443,20,2016-01-01,tarde,RECOLETA
443,25,2017-01-01,mañana,RECOLETA
443,24,2017-01-01,tarde,RECOLETA
437,15,2013-01-01,mañana,RECOLETA
437,13,2013-01-01,tarde,RECOLETA
437,11,2014-01-01,mañana,RECOLETA
437,23,2014-01-01,tarde,RECOLETA
437,13,2015-01-01,mañana,RECOLETA
437,6,2015-01-01,tarde,RECOLETA
437,8,2016-01-01,mañana,RECOLETA
437,12,2016-01-01,tarde,RECOLETA
437,29,2017-01-01,mañana,RECOLETA
437,33,2017-01-01,tarde,RECOLETA
436,15,2013-01-01,mañana,RECOLETA
436,21,2013-01-01,tarde,RECOLETA
436,17,2014-01-01,mañana,RECOLETA
436,19,2014-01-01,tarde,RECOLETA
436,15,2015-01-01,mañana,RECOLETA
436,30,2015-01-01,tarde,RECOLETA
436,13,2016-01-01,mañana,RECOLETA
436,17,2016-01-01,tarde,RECOLETA
436,15,2017-01-01,mañana,RECOLETA
436,27,2017-01-01,tarde,RECOLETA
435,12,2013-01-01,mañana,RECOLETA
435,27,2013-01-01,tarde,RECOLETA
435,17,2014-01-01,mañana,RECOLETA
435,19,2014-01-01,tarde,RECOLETA
435,6,2015-01-01,mañana,RECOLETA
435,32,2015-01-01,tarde,RECOLETA
435,9,2016-01-01,mañana,RECOLETA
435,10,2016-01-01,tarde,RECOLETA
435,10,2017-01-01,mañana,RECOLETA
435,28,2017-01-01,tarde,RECOLETA
435,6,2018-01-01,mañana,RECOLETA
435,26,2018-01-01,tarde,RECOLETA
419,86,2013-01-01,mañana,RECOLETA
419,113,2013-01-01,tarde,RECOLETA
419,69,2014-01-01,mañana,RECOLETA
419,110,2014-01-01,tarde,RECOLETA
419,69,2015-01-01,mañana,RECOLETA
419,139,2015-01-01,tarde,RECOLETA
419,57,2016-01-01,mañana,RECOLETA
419,143,2016-01-01,tarde,RECOLETA
419,99,2017-01-01,mañana,RECOLETA
419,146,2017-01-01,tarde,RECOLETA
405,14,2013-01-01,mañana,RECOLETA
405,29,2013-01-01,tarde,RECOLETA
405,31,2014-01-01,mañana,RECOLETA
405,36,2014-01-01,tarde,RECOLETA
405,7,2015-01-01,mañana,RECOLETA
405,59,2015-01-01,tarde,RECOLETA
405,19,2016-01-01,mañana,RECOLETA
405,55,2016-01-01,tarde,RECOLETA
405,35,2017-01-01,mañana,RECOLETA
405,47,2017-01-01,tarde,RECOLETA
405,88,2018-01-01,mañana,RECOLETA
405,89,2018-01-01,tarde,RECOLETA
425,29,2013-01-01,mañana,RECOLETA
425,30,2013-01-01,tarde,RECOLETA
425,26,2014-01-01,mañana,RECOLETA
425,37,2014-01-01,tarde,RECOLETA
425,18,2015-01-01,mañana,RECOLETA
425,39,2015-01-01,tarde,RECOLETA
425,51,2016-01-01,mañana,RECOLETA
425,95,2016-01-01,tarde,RECOLETA
425,95,2017-01-01,mañana,RECOLETA
425,77,2017-01-01,tarde,RECOLETA
425,72,2018-01-01,mañana,RECOLETA
425,81,2018-01-01,tarde,RECOLETA
426,16,2013-01-01,mañana,RECOLETA
426,25,2013-01-01,tarde,RECOLETA
426,25,2014-01-01,mañana,RECOLETA
426,35,2014-01-01,tarde,RECOLETA
426,18,2015-01-01,mañana,RECOLETA
426,32,2015-01-01,tarde,RECOLETA
426,5,2016-01-01,mañana,RECOLETA
426,26,2016-01-01,tarde,RECOLETA
426,13,2017-01-01,mañana,RECOLETA
426,23,2017-01-01,tarde,RECOLETA
426,11,2018-01-01,mañana,RECOLETA
426,23,2018-01-01,tarde,RECOLETA
439,65,2013-01-01,mañana,RECOLETA
439,135,2013-01-01,tarde,RECOLETA
439,74,2014-01-01,mañana,RECOLETA
439,142,2014-01-01,tarde,RECOLETA
439,55,2015-01-01,mañana,RECOLETA
439,163,2015-01-01,tarde,RECOLETA
439,63,2016-01-01,mañana,RECOLETA
439,173,2016-01-01,tarde,RECOLETA
439,85,2017-01-01,mañana,RECOLETA
439,153,2017-01-01,tarde,RECOLETA
439,65,2018-01-01,mañana,RECOLETA
439,162,2018-01-01,tarde,RECOLETA
440,14,2013-01-01,mañana,RECOLETA
440,14,2013-01-01,tarde,RECOLETA
440,15,2014-01-01,mañana,RECOLETA
440,17,2014-01-01,tarde,RECOLETA
440,5,2015-01-01,mañana,RECOLETA
440,9,2015-01-01,tarde,RECOLETA
440,13,2016-01-01,mañana,RECOLETA
440,18,2016-01-01,tarde,RECOLETA
440,9,2017-01-01,mañana,RECOLETA
440,17,2017-01-01,tarde,RECOLETA
440,14,2018-01-01,mañana,RECOLETA
440,16,2018-01-01,tarde,RECOLETA
432,25,2013-01-01,mañana,RECOLETA
432,56,2013-01-01,tarde,RECOLETA
432,35,2014-01-01,mañana,RECOLETA
432,47,2014-01-01,tarde,RECOLETA
432,39,2015-01-01,mañana,RECOLETA
432,50,2015-01-01,tarde,RECOLETA
432,45,2016-01-01,mañana,RECOLETA
432,43,2016-01-01,tarde,RECOLETA
432,42,2017-01-01,mañana,RECOLETA
432,64,2017-01-01,tarde,RECOLETA
431,27,2013-01-01,mañana,RECOLETA
431,43,2013-01-01,tarde,RECOLETA
431,24,2014-01-01,mañana,RECOLETA
431,37,2014-01-01,tarde,RECOLETA
431,27,2015-01-01,mañana,RECOLETA
431,36,2015-01-01,tarde,RECOLETA
431,19,2016-01-01,mañana,RECOLETA
431,24,2016-01-01,tarde,RECOLETA
431,22,2017-01-01,mañana,RECOLETA
431,35,2017-01-01,tarde,RECOLETA
430,21,2013-01-01,mañana,RECOLETA
430,34,2013-01-01,tarde,RECOLETA
430,48,2014-01-01,mañana,RECOLETA
430,83,2014-01-01,tarde,RECOLETA
430,54,2015-01-01,mañana,RECOLETA
430,113,2015-01-01,tarde,RECOLETA
430,47,2016-01-01,mañana,RECOLETA
430,88,2016-01-01,tarde,RECOLETA
430,59,2017-01-01,mañana,RECOLETA
430,125,2017-01-01,tarde,RECOLETA
424,35,2013-01-01,mañana,RECOLETA
424,79,2013-01-01,tarde,RECOLETA
424,32,2014-01-01,mañana,RECOLETA
424,45,2014-01-01,tarde,RECOLETA
424,32,2015-01-01,mañana,RECOLETA
424,50,2015-01-01,tarde,RECOLETA
424,36,2016-01-01,mañana,RECOLETA
424,22,2016-01-01,tarde,RECOLETA
424,20,2017-01-01,mañana,RECOLETA
424,52,2017-01-01,tarde,RECOLETA
423,40,2013-01-01,mañana,RECOLETA
423,80,2013-01-01,tarde,RECOLETA
423,59,2014-01-01,mañana,RECOLETA
423,91,2014-01-01,tarde,RECOLETA
423,77,2015-01-01,mañana,RECOLETA
423,138,2015-01-01,tarde,RECOLETA
423,44,2016-01-01,mañana,RECOLETA
423,94,2016-01-01,tarde,RECOLETA
423,36,2017-01-01,mañana,RECOLETA
423,89,2017-01-01,tarde,RECOLETA
428,37,2013-01-01,mañana,RECOLETA
428,32,2013-01-01,tarde,RECOLETA
428,15,2014-01-01,mañana,RECOLETA
428,58,2014-01-01,tarde,RECOLETA
428,23,2015-01-01,mañana,RECOLETA
428,154,2015-01-01,tarde,RECOLETA
428,13,2016-01-01,mañana,RECOLETA
428,60,2016-01-01,tarde,RECOLETA
428,35,2017-01-01,mañana,RECOLETA
428,62,2017-01-01,tarde,RECOLETA
428,36,2018-01-01,mañana,RECOLETA
428,66,2018-01-01,tarde,RECOLETA
427,33,2013-01-01,mañana,BALVANERA
427,34,2013-01-01,tarde,BALVANERA
427,32,2014-01-01,mañana,BALVANERA
427,34,2014-01-01,tarde,BALVANERA
427,29,2015-01-01,mañana,BALVANERA
427,35,2015-01-01,tarde,BALVANERA
427,25,2016-01-01,mañana,BALVANERA
427,19,2016-01-01,tarde,BALVANERA
427,25,2017-01-01,mañana,BALVANERA
427,23,2017-01-01,tarde,BALVANERA
427,15,2018-01-01,mañana,BALVANERA
427,32,2018-01-01,tarde,BALVANERA
177,22,2013-01-01,mañana,BALVANERA
177,38,2013-01-01,tarde,BALVANERA
177,19,2014-01-01,mañana,BALVANERA
177,43,2014-01-01,tarde,BALVANERA
177,23,2015-01-01,mañana,BALVANERA
177,28,2015-01-01,tarde,BALVANERA
177,13,2016-01-01,mañana,BALVANERA
177,36,2016-01-01,tarde,BALVANERA
177,53,2017-01-01,mañana,BALVANERA
177,81,2017-01-01,tarde,BALVANERA
177,89,2018-01-01,mañana,BALVANERA
177,75,2018-01-01,tarde,BALVANERA
176,23,2013-01-01,mañana,BALVANERA
176,38,2013-01-01,tarde,BALVANERA
176,16,2014-01-01,mañana,BALVANERA
176,33,2014-01-01,tarde,BALVANERA
176,20,2015-01-01,mañana,BALVANERA
176,66,2015-01-01,tarde,BALVANERA
176,51,2016-01-01,mañana,BALVANERA
176,104,2016-01-01,tarde,BALVANERA
176,66,2017-01-01,mañana,BALVANERA
176,137,2017-01-01,tarde,BALVANERA
176,82,2018-01-01,mañana,BALVANERA
176,131,2018-01-01,tarde,BALVANERA
401,50,2013-01-01,mañana,BALVANERA
401,28,2013-01-01,tarde,BALVANERA
401,22,2014-01-01,mañana,BALVANERA
401,20,2014-01-01,tarde,BALVANERA
401,20,2015-01-01,mañana,BALVANERA
401,22,2015-01-01,tarde,BALVANERA
401,33,2016-01-01,mañana,BALVANERA
401,19,2016-01-01,tarde,BALVANERA
401,23,2017-01-01,mañana,BALVANERA
401,23,2017-01-01,tarde,BALVANERA
175,23,2013-01-01,mañana,BALVANERA
175,59,2013-01-01,tarde,BALVANERA
175,20,2014-01-01,mañana,BALVANERA
175,58,2014-01-01,tarde,BALVANERA
175,32,2015-01-01,mañana,BALVANERA
175,64,2015-01-01,tarde,BALVANERA
175,17,2016-01-01,mañana,BALVANERA
175,25,2016-01-01,tarde,BALVANERA
175,21,2017-01-01,mañana,BALVANERA
175,19,2017-01-01,tarde,BALVANERA
173,39,2013-01-01,mañana,BALVANERA
173,81,2013-01-01,tarde,BALVANERA
173,58,2014-01-01,mañana,BALVANERA
173,68,2014-01-01,tarde,BALVANERA
173,56,2015-01-01,mañana,BALVANERA
173,97,2015-01-01,tarde,BALVANERA
173,73,2016-01-01,mañana,BALVANERA
173,107,2016-01-01,tarde,BALVANERA
173,58,2017-01-01,mañana,BALVANERA
173,111,2017-01-01,tarde,BALVANERA
171,26,2013-01-01,mañana,BALVANERA
171,31,2013-01-01,tarde,BALVANERA
171,20,2014-01-01,mañana,BALVANERA
171,19,2014-01-01,tarde,BALVANERA
171,22,2015-01-01,mañana,BALVANERA
171,23,2015-01-01,tarde,BALVANERA
171,19,2016-01-01,mañana,BALVANERA
171,17,2016-01-01,tarde,BALVANERA
171,13,2017-01-01,mañana,BALVANERA
171,15,2017-01-01,tarde,BALVANERA
170,35,2013-01-01,mañana,BALVANERA
170,93,2013-01-01,tarde,BALVANERA
170,48,2014-01-01,mañana,BALVANERA
170,96,2014-01-01,tarde,BALVANERA
170,40,2015-01-01,mañana,BALVANERA
170,102,2015-01-01,tarde,BALVANERA
170,40,2016-01-01,mañana,BALVANERA
170,60,2016-01-01,tarde,BALVANERA
170,29,2017-01-01,mañana,BALVANERA
170,85,2017-01-01,tarde,BALVANERA
149,18,2013-01-01,mañana,BALVANERA
149,31,2013-01-01,tarde,BALVANERA
149,22,2014-01-01,mañana,BALVANERA
149,21,2014-01-01,tarde,BALVANERA
149,22,2015-01-01,mañana,BALVANERA
149,19,2015-01-01,tarde,BALVANERA
149,24,2016-01-01,mañana,BALVANERA
149,21,2016-01-01,tarde,BALVANERA
149,25,2017-01-01,mañana,BALVANERA
149,15,2017-01-01,tarde,BALVANERA
179,41,2013-01-01,mañana,BALVANERA
179,39,2013-01-01,tarde,BALVANERA
179,30,2014-01-01,mañana,BALVANERA
179,26,2014-01-01,tarde,BALVANERA
179,33,2015-01-01,mañana,BALVANERA
179,45,2015-01-01,tarde,BALVANERA
179,25,2016-01-01,mañana,BALVANERA
179,20,2016-01-01,tarde,BALVANERA
179,31,2017-01-01,mañana,BALVANERA
179,34,2017-01-01,tarde,BALVANERA
179,24,2018-01-01,mañana,BALVANERA
179,76,2018-01-01,tarde,BALVANERA
178,30,2013-01-01,mañana,BALVANERA
178,63,2013-01-01,tarde,BALVANERA
178,35,2014-01-01,mañana,BALVANERA
178,80,2014-01-01,tarde,BALVANERA
178,34,2015-01-01,mañana,BALVANERA
178,86,2015-01-01,tarde,BALVANERA
178,29,2016-01-01,mañana,BALVANERA
178,56,2016-01-01,tarde,BALVANERA
178,33,2017-01-01,mañana,BALVANERA
178,73,2017-01-01,tarde,BALVANERA
178,26,2018-01-01,mañana,BALVANERA
178,63,2018-01-01,tarde,BALVANERA
172,22,2013-01-01,mañana,BALVANERA
172,25,2013-01-01,tarde,BALVANERA
172,21,2014-01-01,mañana,BALVANERA
172,35,2014-01-01,tarde,BALVANERA
172,44,2015-01-01,mañana,BALVANERA
172,27,2015-01-01,tarde,BALVANERA
172,44,2016-01-01,mañana,BALVANERA
172,77,2016-01-01,tarde,BALVANERA
172,80,2017-01-01,mañana,BALVANERA
172,120,2017-01-01,tarde,BALVANERA
172,109,2018-01-01,mañana,BALVANERA
172,108,2018-01-01,tarde,BALVANERA
161,53,2013-01-01,mañana,BALVANERA
161,54,2013-01-01,tarde,BALVANERA
161,64,2014-01-01,mañana,BALVANERA
161,94,2014-01-01,tarde,BALVANERA
161,58,2015-01-01,mañana,BALVANERA
161,62,2015-01-01,tarde,BALVANERA
161,51,2016-01-01,mañana,BALVANERA
161,46,2016-01-01,tarde,BALVANERA
161,48,2017-01-01,mañana,BALVANERA
161,105,2017-01-01,tarde,BALVANERA
161,138,2018-01-01,mañana,BALVANERA
161,72,2018-01-01,tarde,BALVANERA
159,21,2013-01-01,mañana,BALVANERA
159,14,2013-01-01,tarde,BALVANERA
159,21,2014-01-01,mañana,BALVANERA
159,15,2014-01-01,tarde,BALVANERA
159,13,2015-01-01,mañana,BALVANERA
159,29,2015-01-01,tarde,BALVANERA
159,16,2016-01-01,mañana,BALVANERA
159,21,2016-01-01,tarde,BALVANERA
159,19,2017-01-01,mañana,BALVANERA
159,30,2017-01-01,tarde,BALVANERA
159,16,2018-01-01,mañana,BALVANERA
159,31,2018-01-01,tarde,BALVANERA
168,4,2013-01-01,mañana,BALVANERA
168,29,2013-01-01,tarde,BALVANERA
168,23,2014-01-01,mañana,BALVANERA
168,22,2014-01-01,tarde,BALVANERA
168,26,2015-01-01,mañana,BALVANERA
168,16,2015-01-01,tarde,BALVANERA
168,17,2016-01-01,mañana,BALVANERA
168,24,2016-01-01,tarde,BALVANERA
168,20,2017-01-01,mañana,BALVANERA
168,11,2017-01-01,tarde,BALVANERA
168,16,2018-01-01,mañana,BALVANERA
168,41,2018-01-01,tarde,BALVANERA
167,9,2013-01-01,mañana,BALVANERA
167,19,2013-01-01,tarde,BALVANERA
167,21,2014-01-01,mañana,BALVANERA
167,19,2014-01-01,tarde,BALVANERA
167,19,2015-01-01,mañana,BALVANERA
167,11,2015-01-01,tarde,BALVANERA
167,0,2016-01-01,mañana,BALVANERA
167,21,2016-01-01,tarde,BALVANERA
167,3,2017-01-01,mañana,BALVANERA
167,37,2017-01-01,tarde,BALVANERA
166,67,2013-01-01,mañana,BALVANERA
166,97,2013-01-01,tarde,BALVANERA
166,78,2014-01-01,mañana,BALVANERA
166,90,2014-01-01,tarde,BALVANERA
166,71,2015-01-01,mañana,BALVANERA
166,87,2015-01-01,tarde,BALVANERA
166,92,2016-01-01,mañana,BALVANERA
166,99,2016-01-01,tarde,BALVANERA
166,87,2017-01-01,mañana,BALVANERA
166,115,2017-01-01,tarde,BALVANERA
166,141,2018-01-01,mañana,BALVANERA
166,101,2018-01-01,tarde,BALVANERA
158,18,2013-01-01,mañana,BALVANERA
158,22,2013-01-01,tarde,BALVANERA
158,18,2014-01-01,mañana,BALVANERA
158,32,2014-01-01,tarde,BALVANERA
158,17,2015-01-01,mañana,BALVANERA
158,11,2015-01-01,tarde,BALVANERA
158,25,2016-01-01,mañana,BALVANERA
158,32,2016-01-01,tarde,BALVANERA
158,9,2017-01-01,mañana,BALVANERA
158,28,2017-01-01,tarde,BALVANERA
158,42,2018-01-01,mañana,BALVANERA
158,42,2018-01-01,tarde,BALVANERA
157,19,2013-01-01,mañana,BALVANERA
157,18,2013-01-01,tarde,BALVANERA
157,12,2014-01-01,mañana,BALVANERA
157,21,2014-01-01,tarde,BALVANERA
157,34,2015-01-01,mañana,BALVANERA
157,29,2015-01-01,tarde,BALVANERA
157,22,2016-01-01,mañana,BALVANERA
157,30,2016-01-01,tarde,BALVANERA
157,24,2017-01-01,mañana,BALVANERA
157,23,2017-01-01,tarde,BALVANERA
157,28,2018-01-01,mañana,BALVANERA
157,74,2018-01-01,tarde,BALVANERA
162,93,2013-01-01,mañana,BALVANERA
162,89,2013-01-01,tarde,BALVANERA
162,81,2014-01-01,mañana,BALVANERA
162,87,2014-01-01,tarde,BALVANERA
162,88,2015-01-01,mañana,BALVANERA
162,96,2015-01-01,tarde,BALVANERA
162,87,2016-01-01,mañana,BALVANERA
162,94,2016-01-01,tarde,BALVANERA
162,94,2017-01-01,mañana,BALVANERA
162,102,2017-01-01,tarde,BALVANERA
119,19,2013-01-01,mañana,SAN CRISTOBAL
119,24,2013-01-01,tarde,SAN CRISTOBAL
119,18,2014-01-01,mañana,SAN CRISTOBAL
119,19,2014-01-01,tarde,SAN CRISTOBAL
119,20,2015-01-01,mañana,SAN CRISTOBAL
