X,Y,RECORRIDO,CENTROIDE,CRUCE,ÃREA,geometry,barrio
-58.4137467102991,-34.5916915860848,R104,375.0,"GUISE@MANSILLA, LUCIO NORBERTO, GRAL.",Macrocentro,POINT (-58.4137467102991 -34.5916915860848),PALERMO
-58.416654088019,-34.5897990510093,R104,376.0,"MANSILLA, LUCIO NORBERTO, GRAL.@SALGUERO, JERONIMO",Macrocentro,POINT (-58.416654088019 -34.5897990510093),PALERMO
-58.4183730089789,-34.5899415243041,R104,352.0,MEDRANO@DEL SIGNO,Macrocentro,POINT (-58.4183730089789 -34.5899415243041),PALERMO
-58.4131582209425,-34.5857256869891,R105,390.0,"ALVAREZ, JULIAN@ARENALES",Macrocentro,POINT (-58.4131582209425 -34.5857256869891),PALERMO
-58.4116875713187,-34.5857990977462,R105,388.0,"BERUTI@SALGUERO, JERONIMO",Macrocentro,POINT (-58.4116875713187 -34.5857990977462),PALERMO
-58.4127578904391,-34.589322992193,R105,379.0,BULNES@GUEMES,Macrocentro,POINT (-58.4127578904391 -34.589322992193),PALERMO
-58.4145416750003,-34.588152887899,R105,377.0,"GUEMES@SALGUERO, JERONIMO",Macrocentro,POINT (-58.4145416750003 -34.588152887899),PALERMO
-58.4131550778121,-34.5870039059798,R105,380.0,"SALGUERO, JERONIMO@SANTA FE",Macrocentro,POINT (-58.4131550778121 -34.5870039059798),PALERMO
-58.3587766516986,-34.6113814347358,R002,343.0,"GIRALT, HERNAN M., INT., A@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3587766516986 -34.6113814347358),PUERTO MADERO
-58.3638832348297,-34.6119825360993,R002,511.0,"VILLAFLOR, AZUCENA@DEALESSI, PIERINA",Macrocentro,POINT (-58.3638832348297 -34.6119825360993),PUERTO MADERO
-58.3628795071574,-34.6175745869202,R002,517.0,"VERA PENALOZA, ROSARIO@DEALESSI, PIERINA",Macrocentro,POINT (-58.3628795071574 -34.6175745869202),PUERTO MADERO
-58.3615475636747,-34.6232779871779,R001,520.0,"RAWSON DE DELLEPIANE, ELVIRA@DEALESSI, PIERINA",Macrocentro,POINT (-58.3615475636747 -34.6232779871779),PUERTO MADERO
-58.3569645758648,-34.616958158972,R001,341.0,"PADRE M. L. MIGONE@ACHAVAL RODRIGUEZ, T., DR.",Macrocentro,POINT (-58.3569645758648 -34.616958158972),PUERTO MADERO
