centroide,cantidad_ciclistas,año,turno,X,Y,RECORRIDO,CRUCE,ÃREA,geometry
332,11,2013,tarde,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,37,2014,mañana,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,63,2014,tarde,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,30,2015,mañana,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,68,2015,tarde,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,11,2016,mañana,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,35,2016,tarde,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,24,2017,mañana,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
332,47,2017,tarde,-58.3710120003458,-34.6042475119412,R011,SARMIENTO@25DE MAYO,Macrocentro,POINT (-58.3710120003458 -34.6042475119412)
329,75,2013,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,84,2013,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,72,2014,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,69,2014,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,68,2015,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,43,2015,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,23,2016,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,32,2016,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,74,2017,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,46,2017,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,33,2018,mañana,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
329,39,2018,tarde,-58.3725218568127,-34.6020389766877,R011,LAVALLE@RECONQUISTA,Macrocentro,POINT (-58.3725218568127 -34.6020389766877)
504,23,2013,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,15,2013,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,42,2014,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,25,2014,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,48,2015,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,23,2015,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,22,2016,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,19,2016,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,49,2017,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,31,2017,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,26,2018,mañana,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
504,39,2018,tarde,-58.3712688916834,-34.6007406713387,R011,TUCUMAN@25DE MAYO,Macrocentro,POINT (-58.3712688916834 -34.6007406713387)
505,50,2013,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,27,2013,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,55,2014,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,21,2014,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,49,2015,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,23,2015,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,28,2016,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,16,2016,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,33,2017,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,9,2017,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,70,2018,mañana,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
505,45,2018,tarde,-58.3707952529447,-34.5995158325062,R011,"VIAMONTE@ALEM, LEANDRO N.",Macrocentro,POINT (-58.3707952529447 -34.5995158325062)
503,3,2013,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,17,2013,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,27,2014,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,64,2014,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,31,2015,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,68,2015,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,45,2016,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,45,2016,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,78,2017,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,66,2017,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,38,2018,mañana,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
503,58,2018,tarde,-58.3743175987594,-34.5962406329786,R012,"SAN MARTIN@ALVEAR, MARCELO T. De",Macrocentro,POINT (-58.3743175987594 -34.5962406329786)
501,65,2013,mañana,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,115,2013,tarde,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,74,2014,mañana,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,96,2014,tarde,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,79,2015,mañana,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,88,2015,tarde,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,77,2016,mañana,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,54,2016,tarde,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,92,2017,mañana,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
501,60,2017,tarde,-58.3727942794418,-34.5985170724413,R012,RECONQUISTA@CORDOBA,Macrocentro,POINT (-58.3727942794418 -34.5985170724413)
500,32,2013,mañana,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,56,2013,tarde,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,61,2014,mañana,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,55,2014,tarde,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,53,2015,mañana,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,85,2015,tarde,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,49,2016,mañana,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,68,2016,tarde,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,77,2017,mañana,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
500,97,2017,tarde,-58.3740830366885,-34.5997865850961,R012,SAN MARTIN@VIAMONTE,Macrocentro,POINT (-58.3740830366885 -34.5997865850961)
499,45,2013,mañana,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,20,2013,tarde,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,30,2014,mañana,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,30,2014,tarde,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,19,2015,mañana,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,22,2015,tarde,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,16,2016,mañana,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,25,2016,tarde,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,25,2017,mañana,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
499,30,2017,tarde,-58.3753303621693,-34.6010497152625,R012,TUCUMAN@FLORIDA,Macrocentro,POINT (-58.3753303621693 -34.6010497152625)
502,43,2013,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,10,2013,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,27,2014,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,5,2014,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,23,2015,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,10,2015,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,19,2016,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,8,2016,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,35,2017,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,10,2017,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,20,2018,mañana,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
502,25,2018,tarde,-58.3754015309173,-34.5974999832944,R012,FLORIDA@PARAGUAY,Macrocentro,POINT (-58.3754015309173 -34.5974999832944)
327,50,2013,mañana,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,65,2013,tarde,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,15,2014,mañana,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,70,2014,tarde,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,16,2015,mañana,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,84,2015,tarde,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,26,2016,mañana,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,48,2016,tarde,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,39,2017,mañana,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
327,37,2017,tarde,-58.3723243324202,-34.6055112842236,R013,"PERON, JUAN DOMINGO, TTE.@RECONQUISTA",Macrocentro,POINT (-58.3723243324202 -34.6055112842236)
325,1,2013,mañana,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,9,2013,tarde,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,47,2014,mañana,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,80,2014,tarde,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,45,2015,mañana,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,78,2015,tarde,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,74,2016,mañana,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,81,2016,tarde,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,88,2017,mañana,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
325,44,2017,tarde,-58.3736484627003,-34.606772163387,R013,"SAN MARTIN@MITRE, BARTOLOME",Macrocentro,POINT (-58.3736484627003 -34.606772163387)
326,12,2013,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,19,2013,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,11,2014,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,54,2014,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,13,2015,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,39,2015,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,21,2016,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,49,2016,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,29,2017,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,34,2017,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,17,2018,mañana,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
326,50,2018,tarde,-58.3751617015173,-34.6045645148651,R013,SARMIENTO@FLORIDA,Macrocentro,POINT (-58.3751617015173 -34.6045645148651)
328,72,2013,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,24,2013,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,112,2014,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,62,2014,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,126,2015,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,74,2015,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,86,2016,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,66,2016,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,85,2017,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,40,2017,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,108,2018,mañana,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
328,78,2018,tarde,-58.3738497534534,-34.6032328833396,R013,SAN MARTIN@CORRIENTES,Macrocentro,POINT (-58.3738497534534 -34.6032328833396)
283,11,2013,mañana,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,97,2013,tarde,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,9,2014,mañana,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,47,2014,tarde,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,24,2015,mañana,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,140,2015,tarde,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
283,18,2016,mañana,-58.3765288715511,-34.6058256755162,R014,"PERON, JUAN DOMINGO, TTE.@MAIPU",Macrocentro,POINT (-58.3765288715511 -34.6058256755162)
